dateCreated,hours,sessions,quotes,transactions,sessionConversion,quoteConversion
17/11/2024,9,355,147,13,0.0366,0.0884
17/11/2024,8,405,197,3,0.0074,0.0152
17/11/2024,7,260,77,3,0.0115,0.039
17/11/2024,6,212,42,3,0.0142,0.0714
17/11/2024,5,186,23,0,0,0
17/11/2024,4,175,11,0,0,0
17/11/2024,3,167,24,1,0.006,0.0417
17/11/2024,2,150,23,1,0.0067,0.0435
17/11/2024,1,190,29,1,0.0053,0.0345
17/11/2024,0,210,31,0,0,0
18/11/2024,23,336,116,17,0.0506,0.1466
18/11/2024,22,416,161,25,0.0601,0.1553
18/11/2024,21,506,224,25,0.0494,0.1116
18/11/2024,20,505,272,25,0.0495,0.0919
18/11/2024,19,538,229,25,0.0465,0.1092
18/11/2024,18,528,245,50,0.0947,0.2041
18/11/2024,17,674,298,55,0.0816,0.1846
18/11/2024,16,703,355,91,0.1294,0.2563
18/11/2024,15,822,380,73,0.0888,0.1921
18/11/2024,14,766,398,83,0.1084,0.2085
18/11/2024,13,859,461,108,0.1257,0.2343
18/11/2024,12,859,487,99,0.1153,0.2033
18/11/2024,11,890,489,97,0.109,0.1984
18/11/2024,10,888,484,89,0.1002,0.1839
18/11/2024,9,681,348,65,0.0954,0.1868
18/11/2024,8,624,316,35,0.0561,0.1108
18/11/2024,7,302,106,14,0.0464,0.1321
18/11/2024,6,247,63,2,0.0081,0.0317
18/11/2024,5,190,32,4,0.0211,0.125
18/11/2024,4,186,38,3,0.0161,0.0789
18/11/2024,3,179,26,1,0.0056,0.0385
18/11/2024,2,167,17,3,0.018,0.1765
18/11/2024,1,198,43,4,0.0202,0.093
18/11/2024,0,230,67,9,0.0391,0.1343
19/11/2024,23,250,78,8,0.032,0.1026
19/11/2024,22,410,188,28,0.0683,0.1489
19/11/2024,21,428,223,28,0.0654,0.1256
19/11/2024,20,516,249,36,0.0698,0.1446
19/11/2024,19,586,248,39,0.0666,0.1573
19/11/2024,18,463,245,31,0.067,0.1265
19/11/2024,17,557,300,47,0.0844,0.1567
19/11/2024,16,636,359,80,0.1258,0.2228
19/11/2024,15,687,383,67,0.0975,0.1749
19/11/2024,14,1154,432,79,0.0685,0.1829
19/11/2024,13,679,375,79,0.1163,0.2107
19/11/2024,12,1619,414,89,0.055,0.215
19/11/2024,11,769,456,101,0.1313,0.2215
19/11/2024,10,760,410,88,0.1158,0.2146
19/11/2024,9,690,375,62,0.0899,0.1653
19/11/2024,8,686,381,25,0.0364,0.0656
19/11/2024,7,258,117,10,0.0388,0.0855
19/11/2024,6,239,55,6,0.0251,0.1091
19/11/2024,5,177,34,4,0.0226,0.1176
19/11/2024,4,449,234,0,0,0
19/11/2024,3,321,50,1,0.0031,0.02
19/11/2024,2,732,369,2,0.0027,0.0054
19/11/2024,1,205,36,2,0.0098,0.0556
19/11/2024,0,239,44,3,0.0126,0.0682
20/11/2024,23,307,97,10,0.0326,0.1031
20/11/2024,22,409,179,11,0.0269,0.0615
20/11/2024,21,490,241,24,0.049,0.0996
20/11/2024,20,515,240,33,0.0641,0.1375
20/11/2024,19,469,209,27,0.0576,0.1292
20/11/2024,18,472,223,24,0.0508,0.1076
20/11/2024,17,589,256,41,0.0696,0.1602
20/11/2024,16,643,321,55,0.0855,0.1713
20/11/2024,15,1498,322,77,0.0514,0.2391
20/11/2024,14,775,421,86,0.111,0.2043
20/11/2024,13,784,383,77,0.0982,0.201
20/11/2024,12,727,346,87,0.1197,0.2514
20/11/2024,11,762,422,91,0.1194,0.2156
20/11/2024,10,809,398,76,0.0939,0.191
20/11/2024,9,659,321,62,0.0941,0.1931
20/11/2024,8,567,283,27,0.0476,0.0954
20/11/2024,7,330,115,9,0.0273,0.0783
20/11/2024,6,239,53,5,0.0209,0.0943
20/11/2024,5,152,27,2,0.0132,0.0741
20/11/2024,4,127,22,1,0.0079,0.0455
20/11/2024,3,119,10,0,0,0
20/11/2024,2,126,38,2,0.0159,0.0526
20/11/2024,1,154,42,4,0.026,0.0952
20/11/2024,0,156,39,6,0.0385,0.1538
21/11/2024,23,315,102,12,0.0381,0.1176
21/11/2024,22,367,160,15,0.0409,0.0938
21/11/2024,21,408,196,17,0.0417,0.0867
21/11/2024,20,492,211,22,0.0447,0.1043
21/11/2024,19,487,252,34,0.0698,0.1349
21/11/2024,18,478,208,28,0.0586,0.1346
21/11/2024,17,589,308,48,0.0815,0.1558
21/11/2024,16,693,334,75,0.1082,0.2246
21/11/2024,15,722,381,70,0.097,0.1837
21/11/2024,14,756,378,72,0.0952,0.1905
21/11/2024,13,763,402,89,0.1166,0.2214
21/11/2024,12,786,402,101,0.1285,0.2512
21/11/2024,11,831,414,100,0.1203,0.2415
21/11/2024,10,781,435,77,0.0986,0.177
21/11/2024,9,677,329,51,0.0753,0.155
21/11/2024,8,551,289,24,0.0436,0.083
21/11/2024,7,313,110,11,0.0351,0.1
21/11/2024,6,259,47,6,0.0232,0.1277
21/11/2024,5,217,40,1,0.0046,0.025
21/11/2024,4,193,26,0,0,0
21/11/2024,3,167,20,1,0.006,0.05
21/11/2024,2,178,24,1,0.0056,0.0417
21/11/2024,1,189,31,3,0.0159,0.0968
21/11/2024,0,217,43,3,0.0138,0.0698
22/11/2024,23,205,66,6,0.0293,0.0909
22/11/2024,22,267,108,10,0.0375,0.0926
22/11/2024,21,270,119,19,0.0704,0.1597
22/11/2024,20,326,159,7,0.0215,0.044
22/11/2024,19,318,167,19,0.0597,0.1138
22/11/2024,18,395,190,29,0.0734,0.1526
22/11/2024,17,372,170,24,0.0645,0.1412
22/11/2024,16,472,218,39,0.0826,0.1789
22/11/2024,15,566,342,53,0.0936,0.155
22/11/2024,14,580,285,52,0.0897,0.1825
22/11/2024,13,587,317,54,0.092,0.1703
22/11/2024,12,613,330,60,0.0979,0.1818
22/11/2024,11,680,385,75,0.1103,0.1948
22/11/2024,10,669,374,69,0.1031,0.1845
22/11/2024,9,612,349,71,0.116,0.2034
22/11/2024,8,483,298,22,0.0455,0.0738
22/11/2024,7,217,92,8,0.0369,0.087
22/11/2024,6,192,49,5,0.026,0.102
22/11/2024,5,192,36,2,0.0104,0.0556
22/11/2024,4,185,20,1,0.0054,0.05
22/11/2024,3,176,16,0,0,0
22/11/2024,2,189,34,2,0.0106,0.0588
22/11/2024,1,218,43,2,0.0092,0.0465
22/11/2024,0,223,51,4,0.0179,0.0784
23/11/2024,23,215,62,3,0.014,0.0484
23/11/2024,22,243,107,10,0.0412,0.0935
23/11/2024,21,316,153,9,0.0285,0.0588
23/11/2024,20,311,157,15,0.0482,0.0955
23/11/2024,19,296,134,12,0.0405,0.0896
23/11/2024,18,299,132,8,0.0268,0.0606
23/11/2024,17,325,146,26,0.08,0.1781
23/11/2024,16,373,194,27,0.0724,0.1392
23/11/2024,15,395,191,27,0.0684,0.1414
23/11/2024,14,375,191,24,0.064,0.1257
23/11/2024,13,407,237,31,0.0762,0.1308
23/11/2024,12,471,238,31,0.0658,0.1303
23/11/2024,11,456,240,30,0.0658,0.125
23/11/2024,10,419,228,27,0.0644,0.1184
23/11/2024,9,403,196,18,0.0447,0.0918
23/11/2024,8,401,248,17,0.0424,0.0685
23/11/2024,7,208,68,8,0.0385,0.1176
23/11/2024,6,150,42,0,0,0
23/11/2024,5,117,21,0,0,0
23/11/2024,4,107,20,0,0,0
23/11/2024,3,118,25,2,0.0169,0.08
23/11/2024,2,124,25,0,0,0
23/11/2024,1,141,29,1,0.0071,0.0345
23/11/2024,0,162,42,1,0.0062,0.0238
24/11/2024,23,347,100,3,0.0086,0.03
24/11/2024,22,414,172,23,0.0556,0.1337
24/11/2024,21,438,207,20,0.0457,0.0966
24/11/2024,20,469,226,38,0.081,0.1681
24/11/2024,19,505,225,24,0.0475,0.1067
24/11/2024,18,537,245,25,0.0466,0.102
24/11/2024,17,607,277,34,0.056,0.1227
24/11/2024,16,604,288,46,0.0762,0.1597
24/11/2024,15,508,246,41,0.0807,0.1667
24/11/2024,14,433,198,26,0.06,0.1313
24/11/2024,13,454,226,38,0.0837,0.1681
24/11/2024,12,469,231,29,0.0618,0.1255
24/11/2024,11,498,204,21,0.0422,0.1029
24/11/2024,10,386,141,5,0.013,0.0355
24/11/2024,9,380,142,8,0.0211,0.0563
24/11/2024,8,411,207,3,0.0073,0.0145
24/11/2024,7,221,59,6,0.0271,0.1017
24/11/2024,6,191,24,0,0,0
24/11/2024,5,164,15,0,0,0
24/11/2024,4,183,16,0,0,0
24/11/2024,3,167,13,1,0.006,0.0769
24/11/2024,2,204,20,0,0,0
24/11/2024,1,141,28,0,0,0
24/11/2024,0,146,44,2,0.0137,0.0455
25/11/2024,23,325,104,7,0.0215,0.0673
25/11/2024,22,511,209,25,0.0489,0.1196
25/11/2024,21,549,278,38,0.0692,0.1367
25/11/2024,20,582,268,40,0.0687,0.1493
25/11/2024,19,557,303,30,0.0539,0.099
25/11/2024,18,628,295,46,0.0732,0.1559
25/11/2024,17,676,320,55,0.0814,0.1719
25/11/2024,16,837,414,86,0.1027,0.2077
25/11/2024,15,788,410,89,0.1129,0.2171
25/11/2024,14,851,498,95,0.1116,0.1908
25/11/2024,13,926,535,104,0.1123,0.1944
25/11/2024,12,938,521,91,0.097,0.1747
25/11/2024,11,918,523,100,0.1089,0.1912
25/11/2024,10,844,461,89,0.1055,0.1931
25/11/2024,9,745,368,68,0.0913,0.1848
25/11/2024,8,627,330,38,0.0606,0.1152
25/11/2024,7,312,107,9,0.0288,0.0841
25/11/2024,6,265,56,5,0.0189,0.0893
25/11/2024,5,187,36,2,0.0107,0.0556
25/11/2024,4,184,31,6,0.0326,0.1935
25/11/2024,3,184,41,1,0.0054,0.0244
25/11/2024,2,201,27,1,0.005,0.037
25/11/2024,1,181,27,1,0.0055,0.037
25/11/2024,0,266,68,4,0.015,0.0588
26/11/2024,23,313,101,8,0.0256,0.0792
26/11/2024,22,459,186,25,0.0545,0.1344
26/11/2024,21,497,252,31,0.0624,0.123
26/11/2024,20,523,248,28,0.0535,0.1129
26/11/2024,19,468,264,30,0.0641,0.1136
26/11/2024,18,542,249,36,0.0664,0.1446
26/11/2024,17,594,265,47,0.0791,0.1774
26/11/2024,16,763,423,80,0.1048,0.1891
26/11/2024,15,778,412,86,0.1105,0.2087
26/11/2024,14,812,410,87,0.1071,0.2122
26/11/2024,13,815,464,80,0.0982,0.1724
26/11/2024,12,822,431,88,0.1071,0.2042
26/11/2024,11,879,451,90,0.1024,0.1996
26/11/2024,10,818,422,80,0.0978,0.1896
26/11/2024,9,731,352,62,0.0848,0.1761
26/11/2024,8,783,469,29,0.037,0.0618
26/11/2024,7,305,101,16,0.0525,0.1584
26/11/2024,6,464,261,4,0.0086,0.0153
26/11/2024,5,192,33,3,0.0156,0.0909
26/11/2024,4,613,301,1,0.0016,0.0033
26/11/2024,3,327,91,1,0.0031,0.011
26/11/2024,2,806,576,2,0.0025,0.0035
26/11/2024,1,201,42,4,0.0199,0.0952
26/11/2024,0,277,64,5,0.0181,0.0781
27/11/2024,23,364,125,12,0.033,0.096
27/11/2024,22,459,158,18,0.0392,0.1139
27/11/2024,21,577,220,34,0.0589,0.1545
27/11/2024,20,526,237,39,0.0741,0.1646
27/11/2024,19,511,221,25,0.0489,0.1131
27/11/2024,18,684,297,54,0.0789,0.1818
27/11/2024,17,761,328,52,0.0683,0.1585
27/11/2024,16,901,446,72,0.0799,0.1614
27/11/2024,15,901,411,77,0.0855,0.1873
27/11/2024,14,842,420,65,0.0772,0.1548
27/11/2024,13,786,383,73,0.0929,0.1906
27/11/2024,12,814,399,77,0.0946,0.193
27/11/2024,11,841,455,94,0.1118,0.2066
27/11/2024,10,852,428,77,0.0904,0.1799
27/11/2024,9,709,351,63,0.0889,0.1795
27/11/2024,8,583,302,26,0.0446,0.0861
27/11/2024,7,334,114,5,0.015,0.0439
27/11/2024,6,250,57,1,0.004,0.0175
27/11/2024,5,215,33,1,0.0047,0.0303
27/11/2024,4,183,30,6,0.0328,0.2
27/11/2024,3,179,24,2,0.0112,0.0833
27/11/2024,2,191,40,2,0.0105,0.05
27/11/2024,1,187,27,0,0,0
27/11/2024,0,258,58,8,0.031,0.1379
28/11/2024,23,401,88,12,0.0299,0.1364
28/11/2024,22,470,153,20,0.0426,0.1307
28/11/2024,21,501,191,28,0.0559,0.1466
28/11/2024,20,524,205,37,0.0706,0.1805
28/11/2024,19,589,219,35,0.0594,0.1598
28/11/2024,18,569,218,26,0.0457,0.1193
28/11/2024,17,663,262,45,0.0679,0.1718
28/11/2024,16,687,291,57,0.083,0.1959
28/11/2024,15,819,379,71,0.0867,0.1873
28/11/2024,14,843,437,85,0.1008,0.1945
28/11/2024,13,806,390,84,0.1042,0.2154
28/11/2024,12,851,406,70,0.0823,0.1724
28/11/2024,11,835,407,90,0.1078,0.2211
28/11/2024,10,832,351,72,0.0865,0.2051
28/11/2024,9,778,367,69,0.0887,0.188
28/11/2024,8,667,330,28,0.042,0.0848
28/11/2024,7,403,114,12,0.0298,0.1053
28/11/2024,6,292,52,1,0.0034,0.0192
28/11/2024,5,260,25,2,0.0077,0.08
28/11/2024,4,253,23,2,0.0079,0.087
28/11/2024,3,229,15,0,0,0
28/11/2024,2,231,17,2,0.0087,0.1176
28/11/2024,1,243,40,2,0.0082,0.05
28/11/2024,0,251,60,10,0.0398,0.1667
29/11/2024,23,380,66,4,0.0105,0.0606
29/11/2024,22,355,104,9,0.0254,0.0865
29/11/2024,21,467,132,12,0.0257,0.0909
29/11/2024,20,501,169,23,0.0459,0.1361
29/11/2024,19,481,190,15,0.0312,0.0789
29/11/2024,18,468,153,22,0.047,0.1438
29/11/2024,17,620,222,20,0.0323,0.0901
29/11/2024,16,778,296,41,0.0527,0.1385
29/11/2024,15,731,316,42,0.0575,0.1329
29/11/2024,14,753,334,55,0.073,0.1647
29/11/2024,13,759,324,56,0.0738,0.1728
29/11/2024,12,809,337,74,0.0915,0.2196
29/11/2024,11,896,420,82,0.0915,0.1952
29/11/2024,10,766,343,68,0.0888,0.1983
29/11/2024,9,879,410,65,0.0739,0.1585
29/11/2024,8,603,268,25,0.0415,0.0933
29/11/2024,7,390,110,7,0.0179,0.0636
29/11/2024,6,336,67,6,0.0179,0.0896
29/11/2024,5,250,37,2,0.008,0.0541
29/11/2024,4,252,20,0,0,0
29/11/2024,3,231,13,0,0,0
29/11/2024,2,243,24,0,0,0
29/11/2024,1,270,37,5,0.0185,0.1351
29/11/2024,0,298,53,6,0.0201,0.1132
30/11/2024,23,370,81,8,0.0216,0.0988
30/11/2024,22,357,105,4,0.0112,0.0381
30/11/2024,21,368,127,12,0.0326,0.0945
30/11/2024,20,403,126,13,0.0323,0.1032
30/11/2024,19,424,150,13,0.0307,0.0867
30/11/2024,18,407,124,9,0.0221,0.0726
30/11/2024,17,437,145,21,0.0481,0.1448
30/11/2024,16,463,171,30,0.0648,0.1754
30/11/2024,15,481,170,24,0.0499,0.1412
30/11/2024,14,520,217,33,0.0635,0.1521
30/11/2024,13,506,201,21,0.0415,0.1045
30/11/2024,12,593,225,30,0.0506,0.1333
30/11/2024,11,542,214,27,0.0498,0.1262
30/11/2024,10,562,218,24,0.0427,0.1101
30/11/2024,9,425,124,15,0.0353,0.121
30/11/2024,8,389,108,13,0.0334,0.1204
30/11/2024,7,319,68,4,0.0125,0.0588
30/11/2024,6,261,38,2,0.0077,0.0526
30/11/2024,5,246,27,3,0.0122,0.1111
30/11/2024,4,245,18,0,0,0
30/11/2024,3,226,22,0,0,0
30/11/2024,2,244,25,0,0,0
30/11/2024,1,242,22,2,0.0083,0.0909
30/11/2024,0,294,55,1,0.0034,0.0182
01/12/2024,23,352,121,19,0.054,0.157
01/12/2024,22,464,212,36,0.0776,0.1698
01/12/2024,21,502,250,24,0.0478,0.096
01/12/2024,20,585,322,34,0.0581,0.1056
01/12/2024,19,608,294,44,0.0724,0.1497
01/12/2024,18,554,267,31,0.056,0.1161
01/12/2024,17,551,267,32,0.0581,0.1199
01/12/2024,16,548,290,41,0.0748,0.1414
01/12/2024,15,520,273,37,0.0712,0.1355
01/12/2024,14,498,258,42,0.0843,0.1628
01/12/2024,13,483,209,32,0.0663,0.1531
01/12/2024,12,507,244,38,0.075,0.1557
01/12/2024,11,444,215,17,0.0383,0.0791
01/12/2024,10,396,190,21,0.053,0.1105
01/12/2024,9,347,132,18,0.0519,0.1364
01/12/2024,8,301,100,10,0.0332,0.1
01/12/2024,7,216,43,0,0,0
01/12/2024,6,192,27,1,0.0052,0.037
01/12/2024,5,196,24,1,0.0051,0.0417
01/12/2024,4,173,12,0,0,0
01/12/2024,3,171,15,1,0.0058,0.0667
01/12/2024,2,169,19,2,0.0118,0.1053
01/12/2024,1,182,34,2,0.011,0.0588
01/12/2024,0,254,39,4,0.0157,0.1026
02/12/2024,23,381,138,17,0.0446,0.1232
02/12/2024,22,491,235,31,0.0631,0.1319
02/12/2024,21,597,303,36,0.0603,0.1188
02/12/2024,20,668,369,54,0.0808,0.1463
02/12/2024,19,756,370,65,0.086,0.1757
02/12/2024,18,649,297,43,0.0663,0.1448
02/12/2024,17,792,404,58,0.0732,0.1436
02/12/2024,16,918,463,91,0.0991,0.1965
02/12/2024,15,929,557,87,0.0936,0.1562
02/12/2024,14,991,576,137,0.1382,0.2378
02/12/2024,13,944,511,98,0.1038,0.1918
02/12/2024,12,938,535,79,0.0842,0.1477
02/12/2024,11,1124,699,112,0.0996,0.1602
02/12/2024,10,955,498,113,0.1183,0.2269
02/12/2024,9,825,434,97,0.1176,0.2235
02/12/2024,8,693,345,49,0.0707,0.142
02/12/2024,7,330,134,16,0.0485,0.1194
02/12/2024,6,252,71,12,0.0476,0.169
02/12/2024,5,204,30,3,0.0147,0.1
02/12/2024,4,185,26,2,0.0108,0.0769
02/12/2024,3,180,23,0,0,0
02/12/2024,2,208,43,2,0.0096,0.0465
02/12/2024,1,202,48,4,0.0198,0.0833
02/12/2024,0,253,64,4,0.0158,0.0625
03/12/2024,23,354,130,18,0.0508,0.1385
03/12/2024,22,513,220,38,0.0741,0.1727
03/12/2024,21,706,366,61,0.0864,0.1667
03/12/2024,20,664,362,43,0.0648,0.1188
03/12/2024,19,661,378,39,0.059,0.1032
03/12/2024,18,655,345,53,0.0809,0.1536
03/12/2024,17,742,397,76,0.1024,0.1914
03/12/2024,16,857,505,91,0.1062,0.1802
03/12/2024,15,933,556,102,0.1093,0.1835
03/12/2024,14,914,515,101,0.1105,0.1961
03/12/2024,13,925,517,96,0.1038,0.1857
03/12/2024,12,940,506,120,0.1277,0.2372
03/12/2024,11,908,507,108,0.1189,0.213
03/12/2024,10,886,487,109,0.123,0.2238
03/12/2024,9,785,415,86,0.1096,0.2072
03/12/2024,8,938,600,30,0.032,0.05
03/12/2024,7,354,151,10,0.0282,0.0662
03/12/2024,6,276,67,4,0.0145,0.0597
03/12/2024,5,210,45,3,0.0143,0.0667
03/12/2024,4,340,166,1,0.0029,0.006
03/12/2024,3,293,83,2,0.0068,0.0241
03/12/2024,2,654,385,2,0.0031,0.0052
03/12/2024,1,208,45,3,0.0144,0.0667
03/12/2024,0,270,64,13,0.0481,0.2031
04/12/2024,23,394,123,28,0.0711,0.2276
04/12/2024,22,552,268,36,0.0652,0.1343
04/12/2024,21,572,273,42,0.0734,0.1538
04/12/2024,20,753,390,41,0.0544,0.1051
04/12/2024,19,747,390,46,0.0616,0.1179
04/12/2024,18,754,366,52,0.069,0.1421
04/12/2024,17,851,413,62,0.0729,0.1501
04/12/2024,16,978,475,76,0.0777,0.16
04/12/2024,15,1046,553,93,0.0889,0.1682
04/12/2024,14,1060,567,128,0.1208,0.2257
04/12/2024,13,937,506,105,0.1121,0.2075
04/12/2024,12,955,575,98,0.1026,0.1704
04/12/2024,11,1038,627,110,0.106,0.1754
04/12/2024,10,946,531,101,0.1068,0.1902
04/12/2024,9,812,443,68,0.0837,0.1535
04/12/2024,8,583,283,46,0.0789,0.1625
04/12/2024,7,468,199,14,0.0299,0.0704
04/12/2024,6,241,69,9,0.0373,0.1304
04/12/2024,5,214,38,1,0.0047,0.0263
04/12/2024,4,224,33,2,0.0089,0.0606
04/12/2024,3,176,32,4,0.0227,0.125
04/12/2024,2,203,35,0,0,0
04/12/2024,1,214,41,7,0.0327,0.1707
04/12/2024,0,310,101,14,0.0452,0.1386
05/12/2024,23,338,100,18,0.0533,0.18
05/12/2024,22,449,189,30,0.0668,0.1587
05/12/2024,21,561,246,33,0.0588,0.1341
05/12/2024,20,555,251,42,0.0757,0.1673
05/12/2024,19,585,286,40,0.0684,0.1399
05/12/2024,18,727,250,43,0.0591,0.172
05/12/2024,17,703,322,65,0.0925,0.2019
05/12/2024,16,763,374,69,0.0904,0.1845
05/12/2024,15,791,432,73,0.0923,0.169
05/12/2024,14,851,446,87,0.1022,0.1951
05/12/2024,13,988,451,101,0.1022,0.2239
05/12/2024,12,869,437,96,0.1105,0.2197
05/12/2024,11,891,454,107,0.1201,0.2357
05/12/2024,10,957,517,98,0.1024,0.1896
05/12/2024,9,884,468,90,0.1018,0.1923
05/12/2024,8,594,268,31,0.0522,0.1157
05/12/2024,7,440,212,15,0.0341,0.0708
05/12/2024,6,250,69,6,0.024,0.087
05/12/2024,5,191,19,0,0,0
05/12/2024,4,193,30,0,0,0
05/12/2024,3,187,21,2,0.0107,0.0952
05/12/2024,2,196,35,1,0.0051,0.0286
05/12/2024,1,226,48,4,0.0177,0.0833
05/12/2024,0,277,71,9,0.0325,0.1268
06/12/2024,23,286,75,2,0.007,0.0267
06/12/2024,22,376,139,16,0.0426,0.1151
06/12/2024,21,435,157,17,0.0391,0.1083
06/12/2024,20,418,173,14,0.0335,0.0809
06/12/2024,19,466,161,14,0.03,0.087
06/12/2024,18,520,237,32,0.0615,0.135
06/12/2024,17,619,253,49,0.0792,0.1937
06/12/2024,16,705,306,75,0.1064,0.2451
06/12/2024,15,700,354,78,0.1114,0.2203
06/12/2024,14,843,418,69,0.0819,0.1651
06/12/2024,13,799,413,77,0.0964,0.1864
06/12/2024,12,838,473,77,0.0919,0.1628
06/12/2024,11,926,470,95,0.1026,0.2021
06/12/2024,10,871,449,85,0.0976,0.1893
06/12/2024,9,811,410,70,0.0863,0.1707
06/12/2024,8,548,230,39,0.0712,0.1696
06/12/2024,7,417,161,15,0.036,0.0932
06/12/2024,6,364,48,8,0.022,0.1667
06/12/2024,5,210,29,3,0.0143,0.1034
06/12/2024,4,184,21,3,0.0163,0.1429
06/12/2024,3,170,19,2,0.0118,0.1053
06/12/2024,2,193,26,2,0.0104,0.0769
06/12/2024,1,219,38,3,0.0137,0.0789
06/12/2024,0,249,51,7,0.0281,0.1373
07/12/2024,23,287,70,3,0.0105,0.0429
07/12/2024,22,342,121,15,0.0439,0.124
07/12/2024,21,365,159,15,0.0411,0.0943
07/12/2024,20,361,125,10,0.0277,0.08
07/12/2024,19,392,131,15,0.0383,0.1145
07/12/2024,18,515,178,17,0.033,0.0955
07/12/2024,17,485,215,25,0.0515,0.1163
07/12/2024,16,485,202,41,0.0845,0.203
07/12/2024,15,503,249,38,0.0755,0.1526
07/12/2024,14,551,258,46,0.0835,0.1783
07/12/2024,13,529,254,35,0.0662,0.1378
07/12/2024,12,730,301,49,0.0671,0.1628
07/12/2024,11,593,274,45,0.0759,0.1642
07/12/2024,10,737,284,38,0.0516,0.1338
07/12/2024,9,443,180,28,0.0632,0.1556
07/12/2024,8,369,146,9,0.0244,0.0616
07/12/2024,7,320,118,2,0.0063,0.0169
07/12/2024,6,192,34,2,0.0104,0.0588
07/12/2024,5,181,23,1,0.0055,0.0435
07/12/2024,4,166,14,2,0.012,0.1429
07/12/2024,3,163,12,0,0,0
07/12/2024,2,173,25,2,0.0116,0.08
07/12/2024,1,216,41,4,0.0185,0.0976
07/12/2024,0,256,75,8,0.0313,0.1067
08/12/2024,23,350,138,17,0.0486,0.1232
08/12/2024,22,479,232,30,0.0626,0.1293
08/12/2024,21,556,294,44,0.0791,0.1497
08/12/2024,20,568,258,39,0.0687,0.1512
08/12/2024,19,549,299,49,0.0893,0.1639
08/12/2024,18,601,327,44,0.0732,0.1346
08/12/2024,17,637,307,45,0.0706,0.1466
08/12/2024,16,722,328,48,0.0665,0.1463
08/12/2024,15,630,314,51,0.081,0.1624
08/12/2024,14,594,315,45,0.0758,0.1429
08/12/2024,13,625,271,51,0.0816,0.1882
08/12/2024,12,581,294,47,0.0809,0.1599
08/12/2024,11,557,282,49,0.088,0.1738
08/12/2024,10,493,212,25,0.0507,0.1179
08/12/2024,9,382,135,20,0.0524,0.1481
08/12/2024,8,346,113,3,0.0087,0.0265
08/12/2024,7,314,127,6,0.0191,0.0472
08/12/2024,6,205,24,0,0,0
08/12/2024,5,169,24,2,0.0118,0.0833
08/12/2024,4,166,9,0,0,0
08/12/2024,3,179,15,0,0,0
08/12/2024,2,185,34,4,0.0216,0.1176
08/12/2024,1,195,38,2,0.0103,0.0526
08/12/2024,0,221,57,3,0.0136,0.0526
